1076,User_1076,85159.0
1078,User_1078,66957.0
1080,User_1080,60109.0
1082,User_1082,92701.0
1084,User_1084,73148.0
1088,User_1088,78924.0
1090,User_1090,74010.0
1094,User_1094,92472.0
1096,User_1096,66630.0
1098,User_1098,64381.0
1102,User_1102,62951.0
1106,User_1106,69399.0
1108,User_1108,89665.0
1110,User_1110,85568.0
1112,User_1112,94041.0
1114,User_1114,56290.0
1116,User_1116,87442.0
1124,User_1124,86134.0
1126,User_1126,80059.0
1130,User_1130,97292.0
1136,User_1136,61978.0
1138,User_1138,84389.0
1140,User_1140,50434.0
1142,User_1142,58094.0
1144,User_1144,76767.0
1148,User_1148,68484.0
1158,User_1158,52307.0
1160,User_1160,86041.0
1162,User_1162,69176.0
1164,User_1164,52758.0
1166,User_1166,65760.0
1168,User_1168,85528.0
1172,User_1172,65892.0
1174,User_1174,51810.0
1176,User_1176,91757.0
1178,User_1178,78990.0
1188,User_1188,80266.0
1190,User_1190,51039.0
1192,User_1192,85005.0
1194,User_1194,72290.0
1198,User_1198,90561.0
1200,User_1200,61840.0
1202,User_1202,96202.0
1208,User_1208,51697.0
1210,User_1210,88518.0
1212,User_1212,82465.0
1214,User_1214,90733.0
1218,User_1218,94879.0
1220,User_1220,71236.0
1224,User_1224,85765.0
1226,User_1226,92909.0
1228,User_1228,70494.0
1236,User_1236,68703.0
1240,User_1240,66243.0
1242,User_1242,73742.0
1246,User_1246,56554.0
1254,User_1254,87579.0
1256,User_1256,92134.0
1258,User_1258,82721.0
1270,User_1270,76849.0
1272,User_1272,60065.0
1276,User_1276,97156.0
1278,User_1278,78472.0
1282,User_1282,89288.0
1284,User_1284,57239.0
1288,User_1288,81237.0
1296,User_1296,59037.0
1300,User_1300,60029.0
1302,User_1302,79710.0
1306,User_1306,99415.0
1312,User_1312,71522.0
1318,User_1318,51295.0
1320,User_1320,98413.0
1324,User_1324,93389.0
1328,User_1328,94576.0
1330,User_1330,86309.0
1336,User_1336,79280.0
1340,User_1340,68110.0
1344,User_1344,94937.0
1346,User_1346,90099.0
1348,User_1348,81211.0
1350,User_1350,53400.0
1352,User_1352,64902.0
1356,User_1356,90793.0
1364,User_1364,58865.0
1368,User_1368,70705.0
1372,User_1372,80309.0
1374,User_1374,96211.0
1382,User_1382,66229.0
1384,User_1384,53554.0
1386,User_1386,86409.0
1388,User_1388,52841.0
1392,User_1392,83255.0
1394,User_1394,66572.0
1398,User_1398,56453.0
1400,User_1400,93500.0
1402,User_1402,98345.0
1406,User_1406,81796.0
1416,User_1416,51174.0
1418,User_1418,98844.0
1420,User_1420,83377.0
1422,User_1422,92419.0
1424,User_1424,76073.0
1426,User_1426,70367.0
1430,User_1430,79247.0
1432,User_1432,91586.0
1436,User_1436,59757.0
1440,User_1440,68779.0
1444,User_1444,72091.0
1448,User_1448,59243.0
1452,User_1452,98181.0
1458,User_1458,69339.0
1466,User_1466,61875.0
1472,User_1472,69671.0
1474,User_1474,77654.0
1480,User_1480,65791.0
1482,User_1482,82959.0
1484,User_1484,99000.0
1488,User_1488,75879.0
1490,User_1490,86971.0
1492,User_1492,92695.0
1496,User_1496,51502.0
1498,User_1498,52048.0
1506,User_1506,86729.0
1512,User_1512,72648.0
1518,User_1518,73669.0
1522,User_1522,75599.0
1528,User_1528,86597.0
1530,User_1530,90755.0
1532,User_1532,69722.0
1536,User_1536,53415.0
1538,User_1538,87029.0
1540,User_1540,82198.0
1544,User_1544,90147.0
1546,User_1546,81670.0
1548,User_1548,95564.0
1556,User_1556,98046.0
1572,User_1572,85823.0
1588,User_1588,69697.0
1590,User_1590,65295.0
1592,User_1592,94793.0
1594,User_1594,64934.0
1598,User_1598,74480.0
1602,User_1602,93328.0
1606,User_1606,76816.0
1608,User_1608,52811.0
1610,User_1610,73225.0
1614,User_1614,95104.0
1616,User_1616,70544.0
1622,User_1622,97745.0
1632,User_1632,96964.0
1634,User_1634,65380.0
1636,User_1636,51271.0
1642,User_1642,82172.0
1646,User_1646,84047.0
1648,User_1648,65219.0
1654,User_1654,58714.0
1656,User_1656,83414.0
1664,User_1664,73707.0
1668,User_1668,80102.0
1674,User_1674,67225.0
1676,User_1676,69912.0
1678,User_1678,96649.0
1680,User_1680,56262.0
1682,User_1682,83384.0
1686,User_1686,98979.0
1692,User_1692,80872.0
1696,User_1696,72299.0
1706,User_1706,72551.0
1708,User_1708,67507.0
1710,User_1710,76264.0
1714,User_1714,97219.0
1718,User_1718,83326.0
1726,User_1726,86454.0
1730,User_1730,68459.0
1732,User_1732,81343.0
1734,User_1734,89589.0
1736,User_1736,85775.0
1738,User_1738,65833.0
1740,User_1740,76375.0
1742,User_1742,95337.0
1746,User_1746,63081.0
1748,User_1748,94743.0
1756,User_1756,60851.0
1758,User_1758,82459.0
1760,User_1760,52737.0
1766,User_1766,69779.0
1768,User_1768,85400.0
1770,User_1770,84302.0
1772,User_1772,67590.0
1780,User_1780,76848.0
1784,User_1784,97103.0
1786,User_1786,83801.0
1788,User_1788,77975.0
1790,User_1790,53143.0
1792,User_1792,80181.0
1798,User_1798,77149.0
1800,User_1800,74405.0
1802,User_1802,90869.0
1804,User_1804,86691.0
1808,User_1808,60078.0
1814,User_1814,80576.0
1820,User_1820,86615.0
1828,User_1828,73998.0
1830,User_1830,81266.0
1832,User_1832,65943.0
1836,User_1836,71040.0
1840,User_1840,51119.0
1842,User_1842,67254.0
1844,User_1844,80310.0
1848,User_1848,77019.0
1852,User_1852,80889.0
1854,User_1854,69102.0
1856,User_1856,94160.0
1858,User_1858,84412.0
1868,User_1868,92428.0
1872,User_1872,84625.0
1874,User_1874,99571.0
1884,User_1884,93067.0
1886,User_1886,63852.0
1890,User_1890,93555.0
1904,User_1904,88656.0
1916,User_1916,87163.0
1924,User_1924,69271.0
1926,User_1926,80060.0
1930,User_1930,61686.0
1934,User_1934,96357.0
1936,User_1936,84595.0
1938,User_1938,89221.0
1940,User_1940,62442.0
1944,User_1944,91599.0
1952,User_1952,61987.0
1966,User_1966,98692.0
1976,User_1976,87201.0
1990,User_1990,71568.0
1992,User_1992,96332.0
1996,User_1996,82867.0
1998,User_1998,97651.0
2002,User_2002,91438.0
2008,User_2008,88027.0
2010,User_2010,60710.0
2014,User_2014,82347.0
2016,User_2016,79755.0
2024,User_2024,76780.0
2026,User_2026,61715.0
2028,User_2028,88822.0
2034,User_2034,78241.0
2044,User_2044,98417.0
2046,User_2046,55753.0
2062,User_2062,65636.0
2064,User_2064,98760.0
2066,User_2066,56379.0
2068,User_2068,54948.0
2070,User_2070,55754.0
2074,User_2074,90410.0
2078,User_2078,64966.0
2082,User_2082,82121.0
2084,User_2084,65499.0
2090,User_2090,56723.0
2092,User_2092,98884.0
2094,User_2094,82516.0
2096,User_2096,56113.0
2100,User_2100,65997.0
2102,User_2102,99362.0
2104,User_2104,70457.0
2108,User_2108,84220.0
2110,User_2110,82125.0
2112,User_2112,83284.0
2114,User_2114,66838.0
2116,User_2116,61287.0
2120,User_2120,60552.0
2122,User_2122,85256.0
2126,User_2126,71087.0
2136,User_2136,99325.0
2140,User_2140,76044.0
2150,User_2150,80093.0
2160,User_2160,77705.0
2164,User_2164,93225.0
2166,User_2166,97689.0
2168,User_2168,51098.0
2170,User_2170,85392.0
2174,User_2174,77216.0
2178,User_2178,93139.0
2180,User_2180,70610.0
2182,User_2182,66802.0
2184,User_2184,82228.0
2192,User_2192,94654.0
2196,User_2196,71080.0
2200,User_2200,80570.0
2202,User_2202,69479.0
2204,User_2204,69892.0
2210,User_2210,78763.0
2216,User_2216,64837.0
2218,User_2218,59529.0
2230,User_2230,55423.0
2240,User_2240,84601.0
2242,User_2242,66948.0
2246,User_2246,88183.0
2250,User_2250,75047.0
2252,User_2252,71620.0
2254,User_2254,55689.0
2262,User_2262,58628.0
2266,User_2266,76104.0
2272,User_2272,81758.0
2274,User_2274,74327.0
2276,User_2276,92152.0
2282,User_2282,73732.0
2286,User_2286,85651.0
2288,User_2288,64101.0
2292,User_2292,85796.0
2294,User_2294,50914.0
2300,User_2300,61743.0
2302,User_2302,55289.0
2304,User_2304,61526.0
2306,User_2306,83977.0
2310,User_2310,52390.0
2318,User_2318,69767.0
2324,User_2324,94002.0
2328,User_2328,85213.0
2332,User_2332,76414.0
2338,User_2338,70007.0
2340,User_2340,55716.0
2344,User_2344,86014.0
2346,User_2346,83156.0
2356,User_2356,81630.0
2358,User_2358,84629.0
2364,User_2364,65798.0
2366,User_2366,95817.0
2372,User_2372,58456.0
2376,User_2376,90614.0
2378,User_2378,99098.0
2388,User_2388,91810.0
2390,User_2390,57421.0
2392,User_2392,61140.0
2400,User_2400,68763.0
2402,User_2402,69432.0
2406,User_2406,68625.0
2412,User_2412,74495.0
2414,User_2414,50736.0
2416,User_2416,76825.0
2418,User_2418,50418.0
2420,User_2420,80610.0
2422,User_2422,52484.0
2424,User_2424,98057.0
2426,User_2426,58321.0
2430,User_2430,75854.0
2432,User_2432,53421.0
2440,User_2440,74565.0
2452,User_2452,58834.0
2454,User_2454,53590.0
2456,User_2456,66810.0
2458,User_2458,61977.0
2460,User_2460,80784.0
2464,User_2464,73371.0
2466,User_2466,80711.0
2470,User_2470,86996.0
2482,User_2482,66391.0
2484,User_2484,72103.0
2486,User_2486,81003.0
2490,User_2490,70959.0
2492,User_2492,74220.0
2494,User_2494,53135.0
2496,User_2496,96901.0
2498,User_2498,71041.0
2500,User_2500,85400.0
2504,User_2504,54921.0
2508,User_2508,79106.0
2510,User_2510,83351.0
2512,User_2512,52710.0
2514,User_2514,56956.0
2516,User_2516,62418.0
2518,User_2518,84650.0
2520,User_2520,61562.0
2522,User_2522,84652.0
2526,User_2526,59433.0
2528,User_2528,66768.0
2534,User_2534,91871.0
2536,User_2536,79307.0
2540,User_2540,50027.0
2550,User_2550,84071.0
2556,User_2556,86166.0
2562,User_2562,92844.0
2564,User_2564,64087.0
2566,User_2566,66730.0
2568,User_2568,65516.0
2572,User_2572,64203.0
2574,User_2574,71861.0
2580,User_2580,76219.0
2582,User_2582,55890.0
2594,User_2594,81452.0
2600,User_2600,62315.0
2604,User_2604,70040.0
2608,User_2608,72268.0
2610,User_2610,58329.0
2614,User_2614,73243.0
2618,User_2618,89174.0
2620,User_2620,76813.0
2622,User_2622,53479.0
2624,User_2624,66933.0
2630,User_2630,64941.0
2640,User_2640,71565.0
2646,User_2646,80765.0
2648,User_2648,78620.0
2652,User_2652,62392.0
2654,User_2654,90468.0
2656,User_2656,88279.0
2658,User_2658,63212.0
2660,User_2660,56588.0
2664,User_2664,62981.0
2666,User_2666,62787.0
2668,User_2668,79483.0
2670,User_2670,67115.0
2672,User_2672,73272.0
2674,User_2674,76051.0
2680,User_2680,71950.0
2684,User_2684,97341.0
2692,User_2692,61861.0
2694,User_2694,61193.0
2698,User_2698,71369.0
2700,User_2700,66409.0
2708,User_2708,94680.0
2710,User_2710,58674.0
2714,User_2714,68397.0
2722,User_2722,88468.0
2724,User_2724,51573.0
2732,User_2732,86552.0
2738,User_2738,89422.0
2742,User_2742,65848.0
2752,User_2752,66055.0
2760,User_2760,78687.0
2764,User_2764,62081.0
2768,User_2768,76743.0
2770,User_2770,80626.0
2772,User_2772,79443.0
2774,User_2774,77103.0
2776,User_2776,92218.0
2780,User_2780,66056.0
2782,User_2782,64728.0
2784,User_2784,98058.0
2794,User_2794,84284.0
2796,User_2796,91110.0
2800,User_2800,69301.0
2806,User_2806,73536.0
2808,User_2808,97085.0
2814,User_2814,66565.0
2816,User_2816,98239.0
2818,User_2818,99733.0
2820,User_2820,57438.0
2822,User_2822,81085.0
2826,User_2826,92576.0
2832,User_2832,99436.0
2838,User_2838,88204.0
2840,User_2840,78915.0
2842,User_2842,53804.0
2844,User_2844,75015.0
2850,User_2850,50815.0
2854,User_2854,53832.0
2858,User_2858,68085.0
2860,User_2860,99725.0
2862,User_2862,81189.0
2864,User_2864,65957.0
2866,User_2866,53209.0
2870,User_2870,56800.0
2872,User_2872,74928.0
2880,User_2880,71276.0
2882,User_2882,74142.0
2884,User_2884,53898.0
2886,User_2886,84434.0
2888,User_2888,67265.0
2890,User_2890,51822.0
2892,User_2892,89137.0
2904,User_2904,82924.0
2906,User_2906,77900.0
2908,User_2908,54353.0
2920,User_2920,80798.0
2922,User_2922,85720.0
2926,User_2926,60120.0
2928,User_2928,70923.0
2930,User_2930,94681.0
2932,User_2932,92791.0
2934,User_2934,74801.0
2940,User_2940,61151.0
2944,User_2944,84451.0
2950,User_2950,53985.0
2964,User_2964,62676.0
2972,User_2972,73545.0
2974,User_2974,92953.0
2980,User_2980,66786.0
2984,User_2984,63958.0
2988,User_2988,73358.0
2992,User_2992,93645.0
2996,User_2996,67994.0
2998,User_2998,55442.0
3000,User_3000,73626.0
3002,User_3002,73079.0
3006,User_3006,62438.0
3008,User_3008,68861.0
3010,User_3010,66775.0
3016,User_3016,80748.0
3018,User_3018,56456.0
3028,User_3028,91762.0
3034,User_3034,79281.0
3036,User_3036,64375.0
3038,User_3038,89350.0
3042,User_3042,93060.0
3044,User_3044,88823.0
3048,User_3048,61068.0
3054,User_3054,72293.0
3058,User_3058,84810.0
3060,User_3060,75628.0
3066,User_3066,65212.0
3070,User_3070,61605.0
3072,User_3072,89730.0
3074,User_3074,52253.0
3084,User_3084,75069.0
3094,User_3094,56958.0
3098,User_3098,88972.0
3120,User_3120,95700.0
3122,User_3122,55087.0
3124,User_3124,52730.0
3126,User_3126,55828.0
3128,User_3128,77687.0
3132,User_3132,53163.0
3138,User_3138,51238.0
3142,User_3142,82147.0
3148,User_3148,63622.0
3154,User_3154,59890.0
3156,User_3156,81767.0
3158,User_3158,58825.0
3166,User_3166,51510.0
3168,User_3168,56062.0
3172,User_3172,52300.0
3176,User_3176,85626.0
3178,User_3178,98967.0
3182,User_3182,84443.0
3188,User_3188,56285.0
3190,User_3190,75854.0
3192,User_3192,70585.0
3196,User_3196,70350.0
3198,User_3198,94107.0
3200,User_3200,94184.0
3202,User_3202,88761.0
3204,User_3204,89825.0
3214,User_3214,79659.0
3216,User_3216,83044.0
3220,User_3220,86779.0
3224,User_3224,83235.0
3226,User_3226,86410.0
3228,User_3228,93227.0
3238,User_3238,75511.0
3240,User_3240,82058.0
3246,User_3246,75862.0
3248,User_3248,89242.0
3250,User_3250,83646.0
3254,User_3254,68826.0
3258,User_3258,89479.0
3260,User_3260,87940.0
3262,User_3262,56742.0
3270,User_3270,73498.0
3272,User_3272,63182.0
3278,User_3278,51871.0
3280,User_3280,63741.0
3282,User_3282,57915.0
3286,User_3286,87386.0
3290,User_3290,82546.0
3292,User_3292,71916.0
3296,User_3296,83611.0
3304,User_3304,87254.0
3306,User_3306,98913.0
3316,User_3316,92935.0
3318,User_3318,56384.0
3326,User_3326,87073.0
3332,User_3332,83058.0
3338,User_3338,62651.0
3346,User_3346,71215.0
3350,User_3350,85386.0
3354,User_3354,65191.0
3356,User_3356,76452.0
3360,User_3360,96066.0
3366,User_3366,73062.0
3374,User_3374,71165.0
3376,User_3376,82215.0
3380,User_3380,98579.0
3382,User_3382,58615.0
3386,User_3386,76597.0
3390,User_3390,63346.0
3394,User_3394,53810.0
3396,User_3396,52490.0
3398,User_3398,92653.0
3402,User_3402,51392.0
3404,User_3404,55953.0
3406,User_3406,85044.0
3408,User_3408,97543.0
3410,User_3410,81667.0
3412,User_3412,90139.0
3414,User_3414,65738.0
3418,User_3418,55653.0
3420,User_3420,63909.0
3426,User_3426,82715.0
3432,User_3432,85579.0
3438,User_3438,54171.0
3440,User_3440,59556.0
3442,User_3442,78817.0
3444,User_3444,84706.0
3446,User_3446,84364.0
3448,User_3448,75119.0
3452,User_3452,97514.0
3454,User_3454,60601.0
3456,User_3456,59982.0
3460,User_3460,59338.0
3466,User_3466,89351.0
3468,User_3468,80132.0
3470,User_3470,83523.0
3472,User_3472,68426.0
3476,User_3476,88814.0
3480,User_3480,55558.0
3482,User_3482,91603.0
3486,User_3486,94571.0
3490,User_3490,58119.0
3492,User_3492,70401.0
3494,User_3494,56919.0
3498,User_3498,66936.0
3500,User_3500,74121.0
3502,User_3502,88279.0
3504,User_3504,99043.0
3506,User_3506,50832.0
3508,User_3508,88871.0
3510,User_3510,59237.0
3514,User_3514,60367.0
3516,User_3516,78294.0
3520,User_3520,77008.0
3522,User_3522,58196.0
3524,User_3524,64444.0
3526,User_3526,67048.0
3536,User_3536,75505.0
3540,User_3540,98828.0
3546,User_3546,81817.0
3548,User_3548,67367.0
3556,User_3556,86259.0
3558,User_3558,66405.0
3568,User_3568,99774.0
3570,User_3570,53293.0
3572,User_3572,93796.0
3574,User_3574,69655.0
3576,User_3576,70342.0
3578,User_3578,77835.0
3580,User_3580,74512.0
3582,User_3582,50820.0
3586,User_3586,60986.0
3592,User_3592,58908.0
3594,User_3594,83885.0
3598,User_3598,87273.0
3602,User_3602,74325.0
3606,User_3606,94234.0
3612,User_3612,62734.0
3614,User_3614,88598.0
3624,User_3624,80627.0
3628,User_3628,68527.0
3638,User_3638,93700.0
3642,User_3642,79293.0
3644,User_3644,99980.0
3646,User_3646,69123.0
3648,User_3648,52572.0
3652,User_3652,53613.0
3654,User_3654,62163.0
3656,User_3656,72952.0
3666,User_3666,84511.0
3672,User_3672,52978.0
3674,User_3674,72726.0
3678,User_3678,87986.0
3680,User_3680,68875.0
3682,User_3682,56031.0
3686,User_3686,51124.0
3688,User_3688,99148.0
3694,User_3694,92568.0
3700,User_3700,63220.0
3706,User_3706,96658.0
3716,User_3716,60140.0
3720,User_3720,90528.0
3722,User_3722,69766.0
3724,User_3724,80235.0
3726,User_3726,83330.0
3728,User_3728,65262.0
3738,User_3738,70766.0
3744,User_3744,51421.0
3746,User_3746,95705.0
3748,User_3748,72387.0
3752,User_3752,75292.0
3756,User_3756,84959.0
3762,User_3762,76694.0
3764,User_3764,98532.0
3766,User_3766,54667.0
3768,User_3768,50505.0
3772,User_3772,67560.0
3774,User_3774,87528.0
3778,User_3778,97235.0
3784,User_3784,52713.0
3786,User_3786,52953.0
3800,User_3800,62234.0
3802,User_3802,71503.0
3810,User_3810,58389.0
3814,User_3814,82456.0
3816,User_3816,93045.0
3818,User_3818,62448.0
3820,User_3820,54868.0
3824,User_3824,82703.0
3826,User_3826,60391.0
3838,User_3838,58043.0
3860,User_3860,90917.0
3862,User_3862,98502.0
3864,User_3864,98513.0
3866,User_3866,62679.0
3870,User_3870,60722.0
3876,User_3876,67008.0
3880,User_3880,87655.0
3882,User_3882,95005.0
3894,User_3894,76976.0
3896,User_3896,56696.0
3900,User_3900,88752.0
3906,User_3906,67494.0
3908,User_3908,82528.0
3916,User_3916,79890.0
3922,User_3922,67409.0
3926,User_3926,93245.0
3934,User_3934,68896.0
3948,User_3948,90957.0
3950,User_3950,98024.0
3962,User_3962,57824.0
3964,User_3964,61576.0
3966,User_3966,89130.0
3968,User_3968,93655.0
3970,User_3970,86856.0
3974,User_3974,78937.0
3982,User_3982,90715.0
3990,User_3990,53408.0
3992,User_3992,56071.0
3994,User_3994,76872.0
3998,User_3998,74005.0
4000,User_4000,57833.0
4006,User_4006,83996.0
4012,User_4012,97054.0
4020,User_4020,91820.0
4026,User_4026,69959.0
4028,User_4028,96031.0
4030,User_4030,76555.0
4032,User_4032,92340.0
4036,User_4036,59744.0
4040,User_4040,68282.0
4042,User_4042,72361.0
4046,User_4046,59205.0
4048,User_4048,75970.0
4050,User_4050,84805.0
4054,User_4054,76940.0
4056,User_4056,66850.0
4060,User_4060,96146.0
4068,User_4068,84350.0
4072,User_4072,75277.0
4074,User_4074,75203.0
4076,User_4076,85788.0
4078,User_4078,90654.0
4088,User_4088,75585.0
4092,User_4092,55298.0
4100,User_4100,51390.0
4106,User_4106,74430.0
4108,User_4108,86565.0
4110,User_4110,87223.0
4112,User_4112,51585.0
4114,User_4114,73445.0
4118,User_4118,68557.0
4120,User_4120,60404.0
4122,User_4122,57530.0
4126,User_4126,75651.0
4130,User_4130,51212.0
4138,User_4138,89056.0
4140,User_4140,95735.0
4144,User_4144,55398.0
4146,User_4146,77328.0
4148,User_4148,51410.0
4150,User_4150,77142.0
4152,User_4152,85655.0
4156,User_4156,68574.0
4158,User_4158,53557.0
4160,User_4160,90875.0
4164,User_4164,84502.0
4166,User_4166,93542.0
4168,User_4168,61275.0
4170,User_4170,98551.0
4172,User_4172,52326.0
4176,User_4176,93578.0
4178,User_4178,56439.0
4180,User_4180,79708.0
4186,User_4186,66326.0
4188,User_4188,52662.0
4190,User_4190,84614.0
4196,User_4196,88371.0
4198,User_4198,82853.0
4202,User_4202,50388.0
4204,User_4204,70480.0
4208,User_4208,52045.0
4214,User_4214,95857.0
4220,User_4220,83496.0
4224,User_4224,59059.0
4230,User_4230,51786.0
4232,User_4232,60459.0
4234,User_4234,58302.0
4236,User_4236,80567.0
4238,User_4238,79452.0
4242,User_4242,69429.0
4246,User_4246,94985.0
4250,User_4250,64816.0
4252,User_4252,75419.0
4254,User_4254,64976.0
4260,User_4260,68819.0
4262,User_4262,99278.0
4266,User_4266,93613.0
4268,User_4268,92214.0
4274,User_4274,92039.0
4280,User_4280,68948.0
4284,User_4284,98069.0
4286,User_4286,69121.0
4294,User_4294,61846.0
4296,User_4296,62343.0
4298,User_4298,98848.0
4302,User_4302,85139.0
4308,User_4308,71409.0
4312,User_4312,95403.0
4320,User_4320,86982.0
4322,User_4322,83928.0
4326,User_4326,84351.0
4328,User_4328,81391.0
4330,User_4330,57974.0
4332,User_4332,79640.0
4334,User_4334,71673.0
4336,User_4336,83434.0
4338,User_4338,78561.0
4340,User_4340,84675.0
4342,User_4342,89170.0
4346,User_4346,95704.0
4348,User_4348,96825.0
4352,User_4352,64494.0
4358,User_4358,59246.0
4362,User_4362,74011.0
4364,User_4364,50337.0
4366,User_4366,76655.0
4368,User_4368,98849.0
4372,User_4372,70266.0
4378,User_4378,95835.0
4380,User_4380,76301.0
4382,User_4382,81455.0
4384,User_4384,58485.0
4388,User_4388,94615.0
